InvoiceID,Date,Hour,TimeSegment,Branch,CustomerType,Gender,ProductLine,UnitPrice,Quantity,Tax,Total,COGS,GrossMargin,GrossIncome,Payment,Rating,Month,City
122-61-9553,2019-03-14,19,Evening,C,Normal,Female,Electronic accessories,51.32,9,23.094,484.974,461.88,4.761904762,23.094,Cash,5.6,March,Naypyitaw
373-09-4567,2019-03-14,20,Evening,C,Normal,Male,Food and beverages,77.56,10,38.78,814.38,775.6,4.761904762,38.78,Ewallet,6.9,March,Naypyitaw
595-11-5460,2019-03-15,10,Morning,A,Normal,Male,Health and beauty,96.58,2,9.658,202.818,193.16,4.761904762,9.658,Credit card,5.1,March,Yangon
359-94-5395,2019-03-15,10,Morning,B,Normal,Male,Health and beauty,92.78,1,4.639,97.419,92.78,4.761904762,4.639,Credit card,9.8,March,Mandalay
760-54-1821,2019-03-15,10,Morning,B,Normal,Male,Home and lifestyle,13.59,9,6.1155,128.4255,122.31,4.761904762,6.1155,Cash,5.8,March,Mandalay
542-41-0513,2019-03-15,11,Morning,B,Member,Female,Electronic accessories,57.49,4,11.498,241.458,229.96,4.761904762,11.498,Cash,6.6,March,Mandalay
273-16-6619,2019-03-15,12,Afternoon,B,Normal,Male,Home and lifestyle,33.2,2,3.32,69.72,66.4,4.761904762,3.32,Credit card,4.4,March,Mandalay
585-11-6748,2019-03-15,13,Afternoon,B,Member,Male,Sports and travel,96.8,3,14.52,304.92,290.4,4.761904762,14.52,Cash,5.3,March,Mandalay
565-91-4567,2019-03-15,14,Afternoon,B,Normal,Male,Health and beauty,10.75,8,4.3,90.3,86.0,4.761904762,4.3,Ewallet,6.2,March,Mandalay
361-59-0574,2019-03-15,14,Afternoon,B,Member,Male,Sports and travel,90.53,8,36.212,760.452,724.24,4.761904762,36.212,Credit card,6.5,March,Mandalay
154-87-7367,2019-03-15,14,Afternoon,C,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,522.08,4.761904762,26.104,Ewallet,6.3,March,Naypyitaw
848-62-7243,2019-03-15,15,Afternoon,A,Normal,Male,Health and beauty,24.89,9,11.2005,235.2105,224.01,4.761904762,11.2005,Cash,7.4,March,Yangon
605-83-1050,2019-03-15,16,Afternoon,B,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,54.36,4.761904762,2.718,Ewallet,4.3,March,Mandalay
510-09-5628,2019-03-15,18,Evening,A,Member,Female,Fashion accessories,19.66,10,9.83,206.43,196.6,4.761904762,9.83,Credit card,7.2,March,Yangon
701-69-8742,2019-03-16,10,Morning,B,Normal,Male,Sports and travel,34.37,10,17.185,360.885,343.7,4.761904762,17.185,Ewallet,6.7,March,Mandalay
290-68-2984,2019-03-16,11,Morning,A,Normal,Male,Home and lifestyle,23.75,4,4.75,99.75,95.0,4.761904762,4.75,Cash,5.2,March,Yangon
727-17-0390,2019-03-16,12,Afternoon,A,Normal,Female,Food and beverages,63.61,5,15.9025,333.9525,318.05,4.761904762,15.9025,Ewallet,4.8,March,Yangon
210-74-9613,2019-03-16,15,Afternoon,C,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,389.04,4.761904762,19.452,Ewallet,6.8,March,Naypyitaw
578-80-7669,2019-03-16,16,Afternoon,B,Normal,Male,Sports and travel,74.97,1,3.7485,78.7185,74.97,4.761904762,3.7485,Cash,5.6,March,Mandalay
711-31-1234,2019-03-16,18,Evening,B,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,382.56,4.761904762,19.128,Cash,7.9,March,Mandalay
575-30-8091,2019-03-16,19,Evening,A,Normal,Male,Sports and travel,72.5,8,29.0,609.0,580.0,4.761904762,29.0,Ewallet,9.2,March,Yangon
286-43-6208,2019-03-16,19,Evening,C,Normal,Female,Food and beverages,87.8,9,39.51,829.71,790.2,4.761904762,39.51,Cash,9.2,March,Naypyitaw
617-15-4209,2019-03-16,19,Evening,C,Member,Male,Health and beauty,15.37,2,1.537,32.277,30.74,4.761904762,1.537,Cash,7.2,March,Naypyitaw
152-03-4217,2019-03-17,11,Morning,B,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,101.52,4.761904762,5.076,Credit card,4.3,March,Mandalay
642-30-6693,2019-03-17,13,Afternoon,B,Normal,Female,Sports and travel,54.51,6,16.353,343.413,327.06,4.761904762,16.353,Ewallet,7.8,March,Mandalay
220-68-6701,2019-03-17,16,Afternoon,A,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,309.88,4.761904762,15.494,Cash,4.2,March,Yangon
320-32-8842,2019-03-17,18,Evening,C,Member,Female,Food and beverages,22.62,1,1.131,23.751,22.62,4.761904762,1.131,Cash,6.4,March,Naypyitaw
880-46-5796,2019-03-17,19,Evening,A,Member,Male,Sports and travel,76.92,10,38.46,807.66,769.2,4.761904762,38.46,Ewallet,5.6,March,Yangon
662-47-5456,2019-03-17,19,Evening,C,Member,Male,Fashion accessories,35.19,10,17.595,369.495,351.9,4.761904762,17.595,Credit card,8.4,March,Naypyitaw
420-04-7590,2019-03-18,11,Morning,B,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,299.1,4.761904762,14.955,Ewallet,4.7,March,Mandalay
776-68-1096,2019-03-18,13,Afternoon,B,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,132.36,4.761904762,6.618,Credit card,7.9,March,Mandalay
413-20-6708,2019-03-18,15,Afternoon,C,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,51.47,4.761904762,2.5735,Ewallet,8.5,March,Naypyitaw
256-58-3609,2019-03-18,15,Afternoon,C,Member,Male,Fashion accessories,91.98,1,4.599,96.579,91.98,4.761904762,4.599,Cash,9.8,March,Naypyitaw
485-30-8700,2019-03-18,16,Afternoon,A,Normal,Female,Sports and travel,33.26,5,8.315,174.615,166.3,4.761904762,8.315,Credit card,4.2,March,Yangon
439-54-7422,2019-03-18,17,Evening,A,Normal,Female,Electronic accessories,51.19,4,10.238,214.998,204.76,4.761904762,10.238,Credit card,4.7,March,Yangon
263-87-5680,2019-03-18,17,Evening,C,Member,Female,Home and lifestyle,28.53,10,14.265,299.565,285.3,4.761904762,14.265,Ewallet,7.8,March,Naypyitaw
831-07-6050,2019-03-19,11,Morning,A,Normal,Male,Electronic accessories,32.71,5,8.1775,171.7275,163.55,4.761904762,8.1775,Credit card,9.9,March,Yangon
737-88-5876,2019-03-19,11,Morning,A,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,93.16,4.761904762,4.658,Credit card,5.9,March,Yangon
318-81-2368,2019-03-19,12,Afternoon,C,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,46.2,4.761904762,2.31,Cash,6.3,March,Naypyitaw
568-90-5112,2019-03-19,12,Afternoon,C,Normal,Male,Health and beauty,66.14,4,13.228,277.788,264.56,4.761904762,13.228,Credit card,5.6,March,Naypyitaw
850-41-9669,2019-03-19,13,Afternoon,A,Normal,Female,Electronic accessories,75.06,9,33.777,709.317,675.54,4.761904762,33.777,Ewallet,6.2,March,Yangon
548-48-3156,2019-03-19,13,Afternoon,A,Member,Female,Food and beverages,83.34,2,8.334,175.014,166.68,4.761904762,8.334,Cash,7.6,March,Yangon
701-23-5550,2019-03-19,13,Afternoon,B,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,155.24,4.761904762,7.762,Ewallet,4.9,March,Mandalay
462-78-5240,2019-03-19,14,Afternoon,C,Normal,Female,Electronic accessories,26.61,2,2.661,55.881,53.22,4.761904762,2.661,Cash,4.2,March,Naypyitaw
898-04-2717,2019-03-19,15,Afternoon,A,Normal,Male,Fashion accessories,76.4,9,34.38,721.98,687.6,4.761904762,34.38,Ewallet,7.5,March,Yangon
593-08-5916,2019-03-19,15,Afternoon,A,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,15.5,4.761904762,0.775,Credit card,7.4,March,Yangon
155-45-3814,2019-03-19,15,Afternoon,C,Member,Female,Electronic accessories,88.55,8,35.42,743.82,708.4,4.761904762,35.42,Ewallet,4.7,March,Naypyitaw
728-88-7867,2019-03-19,15,Afternoon,C,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,302.12,4.761904762,15.106,Ewallet,8.3,March,Naypyitaw
574-22-5561,2019-03-19,17,Evening,C,Member,Female,Fashion accessories,82.63,10,41.315,867.615,826.3,4.761904762,41.315,Ewallet,7.9,March,Naypyitaw
716-39-1409,2019-03-19,18,Evening,B,Normal,Male,Health and beauty,30.35,7,10.6225,223.0725,212.45,4.761904762,10.6225,Cash,8.0,March,Mandalay
301-81-8610,2019-03-19,19,Evening,B,Member,Male,Fashion accessories,25.42,8,10.168,213.528,203.36,4.761904762,10.168,Credit card,6.7,March,Mandalay
751-69-0068,2019-03-19,19,Evening,C,Normal,Male,Sports and travel,99.24,9,44.658,937.818,893.16,4.761904762,44.658,Ewallet,9.0,March,Naypyitaw
805-86-0265,2019-03-20,11,Morning,A,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,845.64,4.761904762,42.282,Cash,9.8,March,Yangon
451-28-5717,2019-03-20,11,Morning,C,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,499.02,4.761904762,24.951,Cash,7.3,March,Naypyitaw
509-29-3912,2019-03-20,12,Afternoon,A,Member,Female,Sports and travel,38.72,9,17.424,365.904,348.48,4.761904762,17.424,Ewallet,4.2,March,Yangon
514-37-2845,2019-03-20,13,Afternoon,B,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,198.5,4.761904762,9.925,Cash,9.0,March,Mandalay
650-98-6268,2019-03-20,13,Afternoon,B,Member,Female,Food and beverages,20.87,3,3.1305,65.7405,62.61,4.761904762,3.1305,Credit card,8.0,March,Mandalay
632-32-4574,2019-03-20,14,Afternoon,B,Normal,Male,Sports and travel,75.92,8,30.368,637.728,607.36,4.761904762,30.368,Cash,5.5,March,Mandalay
760-90-2357,2019-03-20,15,Afternoon,A,Member,Male,Electronic accessories,74.51,6,22.353,469.413,447.06,4.761904762,22.353,Ewallet,5.0,March,Yangon
213-72-6612,2019-03-20,15,Afternoon,A,Normal,Male,Food and beverages,43.25,2,4.325,90.825,86.5,4.761904762,4.325,Cash,6.2,March,Yangon
537-72-0426,2019-03-20,16,Afternoon,C,Member,Male,Fashion accessories,70.99,10,35.495,745.395,709.9,4.761904762,35.495,Cash,5.7,March,Naypyitaw
102-06-2002,2019-03-20,17,Evening,C,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,126.25,4.761904762,6.3125,Cash,6.1,March,Naypyitaw
436-54-4512,2019-03-20,19,Evening,A,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,91.61,4.761904762,4.5805,Cash,9.8,March,Yangon
828-61-5674,2019-03-20,19,Evening,A,Member,Male,Sports and travel,44.02,10,22.01,462.21,440.2,4.761904762,22.01,Credit card,9.6,March,Yangon
574-31-8277,2019-03-20,19,Evening,B,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,33.63,4.761904762,1.6815,Cash,5.6,March,Mandalay
182-88-2763,2019-03-20,19,Evening,B,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,239.73,4.761904762,11.9865,Credit card,5.0,March,Mandalay
142-63-6033,2019-03-20,19,Evening,B,Normal,Male,Home and lifestyle,92.36,5,23.09,484.89,461.8,4.761904762,23.09,Ewallet,4.9,March,Mandalay
512-98-1403,2019-03-21,10,Morning,A,Member,Female,Electronic accessories,26.48,3,3.972,83.412,79.44,4.761904762,3.972,Ewallet,4.7,March,Yangon
527-09-6272,2019-03-21,10,Morning,A,Member,Female,Electronic accessories,28.45,5,7.1125,149.3625,142.25,4.761904762,7.1125,Credit card,9.1,March,Yangon
438-01-4015,2019-03-21,15,Afternoon,B,Member,Female,Sports and travel,49.49,4,9.898,207.858,197.96,4.761904762,9.898,Ewallet,6.6,March,Mandalay
448-61-3783,2019-03-21,16,Afternoon,A,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,720.16,4.761904762,36.008,Credit card,4.5,March,Yangon
827-26-2100,2019-03-21,16,Afternoon,A,Member,Male,Home and lifestyle,33.84,9,15.228,319.788,304.56,4.761904762,15.228,Ewallet,8.8,March,Yangon
500-02-2261,2019-03-21,17,Evening,C,Normal,Female,Food and beverages,57.29,6,17.187,360.927,343.74,4.761904762,17.187,Ewallet,5.9,March,Naypyitaw
674-56-6360,2019-03-22,14,Afternoon,A,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,95.15,4.761904762,4.7575,Cash,6.0,March,Yangon
550-84-8664,2019-03-22,14,Afternoon,A,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,429.55,4.761904762,21.4775,Credit card,8.6,March,Yangon
616-24-2851,2019-03-22,14,Afternoon,B,Member,Female,Fashion accessories,17.87,4,3.574,75.054,71.48,4.761904762,3.574,Ewallet,6.5,March,Mandalay
802-43-8934,2019-03-22,15,Afternoon,A,Normal,Male,Home and lifestyle,18.28,1,0.914,19.194,18.28,4.761904762,0.914,Credit card,8.3,March,Yangon
554-53-3790,2019-03-22,18,Evening,B,Normal,Male,Sports and travel,37.02,6,11.106,233.226,222.12,4.761904762,11.106,Cash,4.5,March,Mandalay
886-18-2897,2019-03-22,19,Evening,A,Normal,Female,Food and beverages,56.56,5,14.14,296.94,282.8,4.761904762,14.14,Credit card,4.5,March,Yangon
227-03-5010,2019-03-22,19,Evening,A,Member,Female,Home and lifestyle,52.59,8,21.036,441.756,420.72,4.761904762,21.036,Credit card,8.5,March,Yangon
472-15-9636,2019-03-22,19,Evening,A,Normal,Male,Home and lifestyle,50.93,8,20.372,427.812,407.44,4.761904762,20.372,Ewallet,9.2,March,Yangon
394-30-3170,2019-03-22,19,Evening,B,Member,Female,Sports and travel,88.43,8,35.372,742.812,707.44,4.761904762,35.372,Credit card,4.3,March,Mandalay
630-74-5166,2019-03-22,20,Evening,A,Normal,Male,Sports and travel,62.13,6,18.639,391.419,372.78,4.761904762,18.639,Cash,7.4,March,Yangon
865-92-6136,2019-03-23,10,Morning,A,Normal,Male,Food and beverages,52.75,3,7.9125,166.1625,158.25,4.761904762,7.9125,Ewallet,9.3,March,Yangon
856-22-8149,2019-03-23,10,Morning,A,Normal,Female,Home and lifestyle,25.29,1,1.2645,26.5545,25.29,4.761904762,1.2645,Ewallet,6.1,March,Yangon
851-28-6367,2019-03-23,10,Morning,A,Member,Male,Sports and travel,15.5,10,7.75,162.75,155.0,4.761904762,7.75,Ewallet,8.0,March,Yangon
733-29-1227,2019-03-23,12,Afternoon,C,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,389.27,4.761904762,19.4635,Cash,8.5,March,Naypyitaw
884-80-6021,2019-03-23,13,Afternoon,A,Member,Female,Electronic accessories,73.47,10,36.735,771.435,734.7,4.761904762,36.735,Ewallet,9.5,March,Yangon
474-33-8305,2019-03-23,13,Afternoon,C,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,471.73,4.761904762,23.5865,Ewallet,6.9,March,Naypyitaw
333-73-7901,2019-03-23,13,Afternoon,C,Normal,Female,Health and beauty,54.92,8,21.968,461.328,439.36,4.761904762,21.968,Ewallet,7.6,March,Naypyitaw
386-27-7606,2019-03-23,15,Afternoon,C,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,568.4,4.761904762,28.42,Credit card,8.1,March,Naypyitaw
795-49-7276,2019-03-23,18,Evening,A,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,148.6,4.761904762,7.43,Ewallet,8.3,March,Yangon
407-63-8975,2019-03-23,19,Evening,A,Normal,Male,Food and beverages,73.88,6,22.164,465.444,443.28,4.761904762,22.164,Ewallet,4.4,March,Yangon
608-96-3517,2019-03-23,19,Evening,B,Member,Female,Fashion accessories,91.54,4,18.308,384.468,366.16,4.761904762,18.308,Credit card,4.8,March,Mandalay
468-88-0009,2019-03-24,10,Morning,A,Member,Male,Home and lifestyle,65.94,4,13.188,276.948,263.76,4.761904762,13.188,Cash,6.0,March,Yangon
588-01-7461,2019-03-24,10,Morning,C,Normal,Female,Food and beverages,33.98,9,15.291,321.111,305.82,4.761904762,15.291,Cash,4.2,March,Naypyitaw
641-62-7288,2019-03-24,13,Afternoon,B,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,599.52,4.761904762,29.976,Ewallet,7.1,March,Mandalay
835-16-0096,2019-03-24,13,Afternoon,C,Member,Male,Sports and travel,14.7,5,3.675,77.175,73.5,4.761904762,3.675,Ewallet,8.5,March,Naypyitaw
334-64-2006,2019-03-24,14,Afternoon,A,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,140.64,4.761904762,7.032,Ewallet,9.6,March,Yangon
851-98-3555,2019-03-24,14,Afternoon,B,Normal,Female,Health and beauty,82.88,5,20.72,435.12,414.4,4.761904762,20.72,Credit card,6.6,March,Mandalay
593-95-4461,2019-03-24,14,Afternoon,C,Member,Male,Home and lifestyle,74.86,1,3.743,78.603,74.86,4.761904762,3.743,Cash,6.9,March,Naypyitaw
118-62-1812,2019-03-24,17,Evening,C,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,313.52,4.761904762,15.676,Cash,7.9,March,Naypyitaw
725-67-2480,2019-03-24,18,Evening,B,Member,Female,Fashion accessories,58.75,6,17.625,370.125,352.5,4.761904762,17.625,Credit card,5.9,March,Mandalay
560-30-5617,2019-03-24,18,Evening,B,Normal,Female,Sports and travel,24.77,5,6.1925,130.0425,123.85,4.761904762,6.1925,Cash,8.5,March,Mandalay
538-22-0304,2019-03-24,18,Evening,C,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,649.5,4.761904762,32.475,Cash,5.2,March,Naypyitaw
362-58-8315,2019-03-25,10,Morning,C,Normal,Male,Fashion accessories,76.52,5,19.13,401.73,382.6,4.761904762,19.13,Cash,9.9,March,Naypyitaw
340-66-0321,2019-03-25,13,Afternoon,A,Member,Male,Electronic accessories,36.36,4,7.272,152.712,145.44,4.761904762,7.272,Cash,7.6,March,Yangon
156-95-3964,2019-03-25,15,Afternoon,A,Normal,Female,Food and beverages,55.39,4,11.078,232.638,221.56,4.761904762,11.078,Ewallet,8.0,March,Yangon
366-43-6862,2019-03-25,16,Afternoon,B,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,211.56,4.761904762,10.578,Ewallet,6.7,March,Mandalay
282-35-2475,2019-03-25,17,Evening,B,Normal,Female,Sports and travel,93.31,2,9.331,195.951,186.62,4.761904762,9.331,Cash,6.3,March,Mandalay
134-75-2619,2019-03-25,18,Evening,A,Member,Male,Electronic accessories,19.32,7,6.762,142.002,135.24,4.761904762,6.762,Cash,6.9,March,Yangon
605-03-2706,2019-03-25,18,Evening,A,Normal,Female,Health and beauty,15.8,3,2.37,49.77,47.4,4.761904762,2.37,Cash,9.5,March,Yangon
699-14-3026,2019-03-25,18,Evening,C,Normal,Male,Electronic accessories,85.39,7,29.8865,627.6165,597.73,4.761904762,29.8865,Ewallet,4.1,March,Naypyitaw
110-05-6330,2019-03-25,20,Evening,C,Normal,Female,Food and beverages,39.43,6,11.829,248.409,236.58,4.761904762,11.829,Credit card,9.4,March,Naypyitaw
734-91-1155,2019-03-26,10,Morning,B,Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,137.13,4.761904762,6.8565,Credit card,7.7,March,Mandalay
236-27-1144,2019-03-26,10,Morning,C,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,146.79,4.761904762,7.3395,Ewallet,8.4,March,Naypyitaw
587-73-4862,2019-03-26,11,Morning,A,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,53.45,4.761904762,2.6725,Ewallet,7.6,March,Yangon
449-27-2918,2019-03-26,11,Morning,B,Member,Female,Sports and travel,39.12,1,1.956,41.076,39.12,4.761904762,1.956,Credit card,9.6,March,Mandalay
797-88-0493,2019-03-26,13,Afternoon,A,Normal,Female,Health and beauty,64.27,4,12.854,269.934,257.08,4.761904762,12.854,Cash,7.7,March,Yangon
859-97-6048,2019-03-26,14,Afternoon,C,Member,Male,Electronic accessories,84.25,2,8.425,176.925,168.5,4.761904762,8.425,Credit card,5.3,March,Naypyitaw
760-53-9233,2019-03-26,18,Evening,A,Member,Male,Fashion accessories,41.28,3,6.192,130.032,123.84,4.761904762,6.192,Credit card,8.5,March,Yangon
848-24-9445,2019-03-26,18,Evening,C,Member,Male,Health and beauty,43.7,2,4.37,91.77,87.4,4.761904762,4.37,Cash,4.9,March,Naypyitaw
807-34-3742,2019-03-26,19,Evening,A,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,52.38,4.761904762,2.619,Cash,5.8,March,Yangon
487-79-6868,2019-03-26,19,Evening,B,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,110.61,4.761904762,5.5305,Credit card,8.0,March,Mandalay
163-56-7055,2019-03-26,19,Evening,C,Member,Male,Fashion accessories,48.71,1,2.4355,51.1455,48.71,4.761904762,2.4355,Cash,4.1,March,Naypyitaw
411-77-0180,2019-03-26,20,Evening,A,Member,Male,Electronic accessories,72.2,7,25.27,530.67,505.4,4.761904762,25.27,Ewallet,4.3,March,Yangon
595-94-9924,2019-03-26,20,Evening,A,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,138.65,4.761904762,6.9325,Credit card,4.2,March,Yangon
702-83-5291,2019-03-27,10,Morning,C,Member,Male,Fashion accessories,99.82,9,44.919,943.299,898.38,4.761904762,44.919,Cash,6.6,March,Naypyitaw
106-35-6779,2019-03-27,11,Morning,A,Member,Male,Home and lifestyle,44.34,2,4.434,93.114,88.68,4.761904762,4.434,Cash,5.8,March,Yangon
238-49-0436,2019-03-27,13,Afternoon,A,Normal,Male,Health and beauty,32.46,8,12.984,272.664,259.68,4.761904762,12.984,Credit card,4.9,March,Yangon
278-86-2735,2019-03-27,14,Afternoon,A,Normal,Female,Food and beverages,52.34,3,7.851,164.871,157.02,4.761904762,7.851,Cash,9.2,March,Yangon
794-32-2436,2019-03-27,15,Afternoon,B,Member,Male,Electronic accessories,55.67,2,5.567,116.907,111.34,4.761904762,5.567,Ewallet,6.0,March,Mandalay
186-71-5196,2019-03-27,16,Afternoon,A,Member,Female,Food and beverages,79.54,2,7.954,167.034,159.08,4.761904762,7.954,Ewallet,6.2,March,Yangon
176-64-7711,2019-03-27,19,Evening,B,Normal,Male,Food and beverages,32.32,3,4.848,101.808,96.96,4.761904762,4.848,Credit card,4.3,March,Mandalay
423-57-2993,2019-03-27,19,Evening,B,Normal,Male,Sports and travel,93.39,6,28.017,588.357,560.34,4.761904762,28.017,Ewallet,10.0,March,Mandalay
633-44-8566,2019-03-27,20,Evening,A,Member,Male,Food and beverages,49.38,7,17.283,362.943,345.66,4.761904762,17.283,Credit card,7.3,March,Yangon
313-66-9943,2019-03-27,20,Evening,B,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,87.45,4.761904762,4.3725,Credit card,7.3,March,Mandalay
633-09-3463,2019-03-28,12,Afternoon,C,Normal,Female,Electronic accessories,47.65,3,7.1475,150.0975,142.95,4.761904762,7.1475,Credit card,9.5,March,Naypyitaw
573-58-9734,2019-03-28,13,Afternoon,B,Normal,Female,Fashion accessories,30.37,3,4.5555,95.6655,91.11,4.761904762,4.5555,Ewallet,5.1,March,Mandalay
266-76-6436,2019-03-28,13,Afternoon,C,Member,Female,Food and beverages,38.6,3,5.79,121.59,115.8,4.761904762,5.79,Ewallet,7.5,March,Naypyitaw
470-32-9057,2019-03-28,15,Afternoon,A,Member,Male,Food and beverages,51.34,5,12.835,269.535,256.7,4.761904762,12.835,Credit card,9.1,March,Yangon
420-97-3340,2019-03-28,15,Afternoon,A,Normal,Female,Food and beverages,71.68,3,10.752,225.792,215.04,4.761904762,10.752,Credit card,9.2,March,Yangon
857-16-3520,2019-03-28,16,Afternoon,A,Member,Female,Fashion accessories,71.46,7,25.011,525.231,500.22,4.761904762,25.011,Ewallet,4.5,March,Yangon
212-62-1842,2019-03-28,16,Afternoon,A,Normal,Male,Food and beverages,58.26,6,17.478,367.038,349.56,4.761904762,17.478,Cash,9.9,March,Yangon
531-80-1784,2019-03-28,17,Evening,A,Normal,Male,Electronic accessories,26.02,7,9.107,191.247,182.14,4.761904762,9.107,Cash,5.1,March,Yangon
544-32-5024,2019-03-28,19,Evening,C,Member,Female,Food and beverages,49.79,4,9.958,209.118,199.16,4.761904762,9.958,Credit card,6.4,March,Naypyitaw
333-23-2632,2019-03-28,20,Evening,A,Member,Male,Health and beauty,10.08,7,3.528,74.088,70.56,4.761904762,3.528,Cash,4.2,March,Yangon
766-85-7061,2019-03-29,10,Morning,B,Normal,Male,Health and beauty,87.87,10,43.935,922.635,878.7,4.761904762,43.935,Ewallet,5.1,March,Mandalay
291-21-5991,2019-03-29,14,Afternoon,B,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,306.45,4.761904762,15.3225,Cash,7.0,March,Mandalay
186-79-9562,2019-03-29,14,Afternoon,B,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,502.39,4.761904762,25.1195,Cash,8.9,March,Mandalay
727-75-6477,2019-03-29,14,Afternoon,C,Normal,Male,Electronic accessories,28.84,4,5.768,121.128,115.36,4.761904762,5.768,Cash,6.4,March,Naypyitaw
218-59-9410,2019-03-29,16,Afternoon,A,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,217.26,4.761904762,10.863,Ewallet,8.2,March,Yangon
425-85-2085,2019-03-29,16,Afternoon,B,Member,Male,Health and beauty,54.86,5,13.715,288.015,274.3,4.761904762,13.715,Ewallet,9.8,March,Mandalay
829-34-3910,2019-03-29,19,Evening,A,Normal,Female,Health and beauty,71.38,10,35.69,749.49,713.8,4.761904762,35.69,Cash,5.7,March,Yangon
267-62-7380,2019-03-29,19,Evening,C,Member,Male,Electronic accessories,82.34,10,41.17,864.57,823.4,4.761904762,41.17,Ewallet,4.3,March,Naypyitaw
361-85-2571,2019-03-30,10,Morning,A,Normal,Female,Sports and travel,89.48,5,22.37,469.77,447.4,4.761904762,22.37,Cash,7.4,March,Yangon
291-55-6563,2019-03-30,12,Afternoon,A,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,206.52,4.761904762,10.326,Ewallet,7.5,March,Yangon
115-38-7388,2019-03-30,12,Afternoon,C,Member,Female,Fashion accessories,10.18,8,4.072,85.512,81.44,4.761904762,4.072,Credit card,9.5,March,Naypyitaw
286-01-5402,2019-03-30,13,Afternoon,A,Normal,Female,Sports and travel,40.23,7,14.0805,295.6905,281.61,4.761904762,14.0805,Cash,9.6,March,Yangon
743-04-1105,2019-03-30,14,Afternoon,B,Member,Male,Health and beauty,97.22,9,43.749,918.729,874.98,4.761904762,43.749,Ewallet,6.0,March,Mandalay
778-89-7974,2019-03-30,14,Afternoon,C,Normal,Male,Health and beauty,70.21,6,21.063,442.323,421.26,4.761904762,21.063,Cash,7.4,March,Naypyitaw
642-61-4706,2019-03-30,16,Afternoon,B,Member,Male,Food and beverages,93.4,2,9.34,196.14,186.8,4.761904762,9.34,Cash,5.5,March,Mandalay
676-39-6028,2019-03-30,17,Evening,A,Member,Female,Electronic accessories,64.44,5,16.11,338.31,322.2,4.761904762,16.11,Cash,6.6,March,Yangon
731-59-7531,2019-03-30,17,Evening,B,Member,Male,Health and beauty,72.57,8,29.028,609.588,580.56,4.761904762,29.028,Cash,4.6,March,Mandalay
131-15-8856,2019-03-30,19,Evening,C,Member,Female,Food and beverages,72.52,8,29.008,609.168,580.16,4.761904762,29.008,Credit card,4.0,March,Naypyitaw
364-34-2972,2019-03-30,20,Evening,C,Member,Male,Electronic accessories,96.82,3,14.523,304.983,290.46,4.761904762,14.523,Cash,6.7,March,Naypyitaw
